ID,Published,Facebook Page Name,Post,Link,Facebook Media Type,Total Interactions,Facebook Reactions,Facebook Shares,Facebook Comments
384,2025-02-24 06:43:00,𝑴𝒆𝒈𝒂 𝑷𝒍𝒖𝒔 𝑻𝒗𝒆,"EL PERÚ SE CAE A PEDAZOS Y EL GOBIERNO WAYKI SE BURLA DEL PUEBLO, NO HAY APOYO PARA LAS PERSONAS AFECTADAS, PERO SI HAY MILLONES PARA EL CONGRESO QUE BLINDEN A DINA BOLUARTE Y SUS WAYKISSe a colapsado el Puente Chancay dejando un saldo de tres personas fallecidas y 50 heridos, puente Baden uno de los principales vías de comunicación entre los distritos de Chilcaymarca, Orcopampa en la Región Arequipa, además de viajeros y comerciantes que utilizan esta vía  para conectarse con las provincias de Castilla, Condesuyos y Caylloma, viene colapsando y presentando mayores riesgos a medida que pasa los días con el incremento del caudal.El viernes 21 de febrero, el centro comercial Real Plaza de Trujillo se convirtió en el escenario de una tragedia. El colapso del techo del patio de comidas causó la muerte de 30 personas y dejó 84 heridos, entre los cuales se encuentran niños menores de 10 años. Es muy lamentable lo que está pasando en nuestra patria, el Gobierno incompetente se cruza de brazos frente a estas trajedias.",https://www.facebook.com/1105922886178583/posts/1087888346717044,Photo,1386,506,762,118
385,2025-02-24 12:25:53,Noticias del Dia Puno Juliaca,#JULIACA PERSONAL DE PLAZA VEA EL DIA DE AYER DOMINGO EN HORAS DE LA MAÑANA AL PARECER REALIZARON INSPECCIÓN EN EL TECHO DE LA INFRAESTRUCTURA QUE ESTA UBICADO EN EL JIRÓN TUMBES.,https://www.facebook.com/354363818404967/posts/980351734199239,Other,1231,861,110,260
386,2025-02-24 13:10:08,Noticias del Gran Sur,"#Nacional ||    Después del trágico incidente en el Real Plaza de Trujillo, donde el derrumbe del techo del patio de comidas causó la muerte de varias personas y dejó a muchas más heridas, se ha puesto en evidencia la necesidad de revisar la seguridad y la infraestructura de los centros comerciales en todo el país. Es así como se señala las condiciones de riesgo que representan otros centros comerciales a nivel nacional.#Arequipa INTENSAS LLUVIAS EN AREQUIPA CAUSAN ANIEGOS EN TIENDAS DE REAL PLAZA. Usuarios reportan aniegos en varias tiendas del Real Plaza Arequipa debido a las intensas lluvias que afectan la ciudad. Las fuertes precipitaciones han generado preocupación entre los comerciantes y clientes, quienes piden apoyo para controlar la situación. Las autoridades locales están en alerta para atender esta emergencia y evitar mayores daños.  #Lima  EL MALL PLAZA BELLAVISTA: OTRO CENTRO COMERCIAL CON RIESGOS POTENCIALES DE INSEGURIDAD El Mall Plaza Bellavista también ha sido señalado como un lugar con potenciales riesgos de seguridad. La preocupación radica en que la infraestructura del centro comercial pueda no estar adecuadamente mantenida o diseñada para garantizar la seguridad de los visitantes y empleados.#Lima REPORTAN RAJADURAS EN PISO DEL PATIO DE COMIDAS DEL MALL DEL SURDiversos usuarios reportaron que existen grietas en el cuarto piso del centro comercial Mall del Sur, ubicado en el distrito de San Juan de Miraflores.Dicho resquebrajamiento se dio en el patio de comidas, el cual se encuentra en el cuarto piso y muchas personas van a pasar el rato.No obstante, al percatarse de las grietas, varios se retiraron por el temor de que colapse alguna parte de este establecimiento.",https://www.facebook.com/518053948638117/posts/1107253588079880,Native Video,147,71,56,20
387,2025-02-24 13:30:54,Diario El Popular,Salen a la luz los ÚLTIMOS MINUTOS DE VIDA de la esposa del POLICÍA pidiendo ayuda tras colapso del techo de Real Plaza Trujillo,https://www.facebook.com/136575266391957/posts/1061619482672732,Status,1234,1067,60,107
388,2025-02-24 13:56:13,Ventanilla TV,"Real Plaza en Lima reabre sus puertas tras terrible accidente ocurrido en Trujillo ¿Qué opinas?El centro comercial Real Plaza en Lima abrió sus puertas al público luego de la tragedia ocurrida en su sede de Trujillo, donde el colapso del techo dejó seis personas fallecidas y varios heridos.Tras el fatídico incidente, las autoridades han iniciado investigaciones para esclarecer las causas del derrumbe y determinar responsabilidades.",https://www.facebook.com/642416749240223/posts/1047797300707628,Photo,1097,669,48,380
389,2025-02-24 14:23:06,RPP Noticias,"Los féretros del suboficial de la Policía Nacional, Jhon Chávez Valeriano, su esposa Daniela de la Cruz Ramos y su pequeña hija de dos años llegaron a la comisaría de Miramar para recibir un homenaje póstumo por parte de sus colegas. https://youtu.be/Q3UdlcYWYTs#ADNRPP",https://www.facebook.com/32813056753/posts/688853226804074,Native Video,3002,2571,192,239
390,2025-02-24 14:54:19,Radio 1550,"#RadioMultiplataformaDigital1550 ÚLTIMA HORA | En el marco de las recientes inspecciones realizadas tras la tragedia en Real Plaza Trujillo, la Municipalidad Provincial de Huancayo ha detectado deficiencias significativas en la documentación relacionada con la Defensa Civil en el centro comercial Plaza Vea. Como resultado, se ha ordenado el cierre temporal de este establecimiento por un período de 30 días. La medida busca garantizar la seguridad de los visitantes y trabajadores, asegurando que se cumplan los requisitos legales necesarios para prevenir situaciones similares a la ocurrida en Trujillo. https://radio1550.com/#Seguridad #Riesgo #Huancayo #PlazaVea",https://www.facebook.com/137528902935618/posts/1276906643971098,Photo,422,260,82,80
391,2025-02-24 15:21:42,Combi Tv,"#Tudela | La periodista Juliana Oxenford, se pronunció sobre la tragedia en el Real Plaza cuestionando a los responsables políticos y al dueño del centro comercial.",https://www.facebook.com/108495267442234/posts/1227372816063517,Native Video,11370,5334,5279,757
392,2025-02-24 15:51:40,El Búho.pe,"Vladimir Cerrón prometió entregarse si arrestan a Carlos Rodríguez Pastor por la tragedia en Real Plaza Trujillo. ‘Si encarcelan a Rodríguez Pastor por el homicidio de 8 ciudadanos y 84 heridos, mañana mismo me entrego por el daño potencial del que me acusan’, afirmó.",https://www.facebook.com/479645085396372/posts/1259491022379124,Photo,1475,879,149,447
393,2025-02-24 16:03:45,ATV.pe,#ATVNoticiasMatinal | El objetivo es determinar el estado de la infraestructura.,https://www.facebook.com/984236358259380/posts/1197717598592484,Link,118,85,2,31
394,2025-02-24 16:23:58,Huaraz Noticias,"¡ALERTA EN HUARAZ! JOVEN EN ESTADO DE EBRIEDAD EN VÍA PÚBLICA  Vecinos reportan a un joven inconsciente en la Av. Julián de Morales, frente a Falabella. Su estado genera preocupación, ya que corre el riesgo de sufrir un accidente o ser víctima de algún peligro. Se solicita la intervención inmediata de las autoridades para verificar su condición y brindarle asistencia. Si alguien lo reconoce, avisen a sus familiares para evitar una tragedia. Comparte esta información para que llegue a quienes puedan ayudar. #Huaraz #Emergencia #Seguridad #Ayuda",https://www.facebook.com/159860664062337/posts/1063951079090222,Other,324,205,44,75
395,2025-02-24 16:32:14,Ozono Televisión,"TRUJILLO SE DESPIDE DE LA FAMILIA DE POLICÍA QUE MURIÓ TRAS COLAPSO DEL TECHO DE REAL PLAZA Jhon Chávez Valeriano, el policía fallecido junto a su esposa y su pequeña hija, fue homenajeado por sus compañeros en la comisaría Miramar, donde prestó sus servicios.Tras el emotivo tributo, sus restos serán trasladados al cementerio El Remanso, en Huanchaco, donde recibirán el último adiós de sus familiares y seres queridos. El sub oficial Chávez Valeriano descansará junto a su esposa Daniela de la Cruz Ramos y su hija, cuyas iniciales son A.C.",https://www.facebook.com/154872264544597/posts/1034007295423551,Other,2093,1889,91,113
396,2025-02-24 16:43:10,Gobierno Regional Moquegua,"#𝘼𝙃𝙊𝙍𝘼 | Gerente regional de Gestión de Riesgos y Desastres del Gore Moquegua Ing. Juan paredes Urviola junto al Ing. Richard Martinez del área de Defensa Civil de la comuna provincial Mariscal Nieto y representante de la Fiscalia de Prevención del Delito, verifican instalaciones de Plaza Vea a fin de ver el estado situacional del establecimiento y posibles riesgos. 𝙏𝙧𝙖𝙨 𝙡𝙖 𝙘𝙤𝙣𝙨𝙩𝙖𝙩𝙖𝙘𝙞𝙤́𝙣 𝙚𝙡𝙚𝙫𝙖𝙧𝙤𝙣 𝙖𝙘𝙩𝙖 𝙙𝙚 𝙫𝙚𝙧𝙞𝙛𝙞𝙘𝙖𝙘𝙞𝙤́𝙣 𝙚 𝙞𝙣𝙛𝙤𝙧𝙢𝙚 𝙩𝙚́𝙘𝙣𝙞𝙘𝙤.  Paredes Urviola, exhortó a los gerentes de la empresa comercial a realizar acciones preventivas y mantuvo su compromiso de reforzar las acciones de constatación para velar por la seguridad de la población. #Moquegua #unaregióndeoportunidades",https://www.facebook.com/361094591340253/posts/1062154629271534,Other,326,268,22,36
397,2025-02-24 17:08:29,La República,Rajadura en el piso del patio de comidas del Mall del Sur hizo que clientes corran despavoridos https://bit.ly/4bcCHMC,https://www.facebook.com/94604237016/posts/1082097193949263,Status,180,132,15,33
398,2025-02-24 17:19:28,Cutivalú.pe,#LOÚLTIMODisponen el cierre temporal del centro comercial Real Plaza Piura,https://www.facebook.com/259698267391810/posts/1031863945632308,Status,1353,956,257,140
399,2025-02-24 17:35:40,Wapa.pe,"#VIDEO ¿Qué ocurre con los centros comerciales? El último domingo, los asistentes al Mall del Sur pasaron un gran susto.",https://www.facebook.com/351870171497926/posts/1090262236478820,Link,2506,1921,230,355
400,2025-02-24 17:47:44,Chiclayo noticias,"#UltimoMinuto  CLAUSURAN REAL PLAZA DE HUANCAYO POR DEFICIENCIAS TÉCNICAS EN SU TECHOEl Centro Comercial Real Plaza fue clausura de forma temporal tras confirmarse deficiencias en la estructura de sus techos, que deberían tener una pendiente de inclinación de 30 grados, pero solo tiene de 10 grados.En el caso del supermercado Plaza Vea, fue clausurado por 30 días al confirmarse que no contaba con el certificado ITSE. Esta supervisión se realizó tras la tragedia registrada en Real Plaza Trujillo donde murieron 6 personas y 81 resultaron heridas por la caída del techo.Video infoandes",https://www.facebook.com/252440238977497/posts/1014150140896592,Native Video,295,228,29,38
401,2025-02-24 18:06:52,La República,"A raíz del fatídico accidente, la víctima sufrió la amputación de una pierna, y su padre describe su prometedora carrera futbolística como truncada. Johan expresa: ""Lo perdí todo"".",https://www.facebook.com/94604237016/posts/1082132553945727,Link,1614,1392,43,179
402,2025-02-24 18:11:26,Exitosa Arequipa,"#ExitosaArequipa | El circuito para los vehículos karts fue instalado a menos de dos metros de tanques de gas, lo que significa un peligro para la seguridad del centro comercial Arequipa Center ubicado en la Av. Aviación del distrito de Cerro Colorado.#ExitosaPerú  | La voz de los que no tienen vozSintonízanos  104.9 FM Contáctanos  244545 – 231698WhatsApp  934 56 6464",https://www.facebook.com/211858609215212/posts/1098606865638612,Photo,924,713,87,124
403,2025-02-24 18:20:18,Iquitos al Rojo Vivo,"#Alerta #Iquitos | DEFENSA CIVIL INTERVIENE EN EL MALL IQUITOS Ante lo ocurrido en el Real Plaza de Trujillo, era necesario acciones de prevención. En estos momentos, personal de comercialización, Defensa Civil e ingenieros, visitan instalaciones del Mall Aventura Iquitos, con la finalidad de supervisar las conexiones eléctricas y estructura del techo.Esta acción es gracias a la campaña de prevención promovida por Iquitos al Rojo vivo. Lo que se busca es garantizar la tranquilidad en las personas, quienes en estos momentos viven momentos de tensión tras la tragedia ocurrida en Trujillo.",https://www.facebook.com/108897953996947/posts/642059805240690,Photo,2575,1951,186,438
404,2025-02-24 18:37:30,Radio Yaraví Arequipa,"Personal de la Municipalidad Distrital de Paucarpata y la Fiscalía realizaron una inspección este lunes al concurrido centro comercial Mall Aventura Porongoche, tras la tragedia ocurrida en el Real Plaza de Trujillo.Durante la verificación se constató que el techo de una de las tiendas se encuentra en proceso de mantenimiento por algunos problemas provocados por la filtración de agua pluvial. Asimismo, se solicitó mejorar los canales de comunicación, para que se atiendan con oportunidad los reportes de casos que se registren.La comuna distrital informó que los representantes del centro comercial presentaron la licencia de funcionamiento, certificado ITSE, documentos que acrediten el mantenimiento de sus instalaciones, así como el plan de seguridad.#RadioYaraví",https://www.facebook.com/231060803576406/posts/1105179544970293,Photo,1098,734,60,304
405,2025-02-24 18:46:07,La República,La Municipalidad Provincial de Huancayo clausuró por 30 días el centro comercial Real Plaza y el supermercado Plaza Vea debido a deficiencias en sus instalaciones de seguridad.,https://www.facebook.com/94604237016/posts/1082154307276885,Link,356,253,19,84
406,2025-02-24 19:06:50,Sol TV Perú,"#Piura l ¡CLAUSURAN REAL PLAZA DE PIURA!  Autoridades locales de la provincia de Piura clausuraron temporalmente el centro comercial Real Plaza, debido a que presenta deficiencias en su estructura.Más información aquí   https://soltvperu.com/real-plaza-piura-clausura-riesgos/",https://www.facebook.com/461824697168848/posts/1093951789443224,Photo,1049,856,72,121
407,2025-02-24 19:45:03,ICA REC-Noticias,| Municipalidad de Ica clausura acceso al Cine cinerama ubicado en el 3er piso del C.C Plaza del Sol por riesgos a la seguridad.,https://www.facebook.com/657835997724786/posts/668523832416501,Native Video,261,187,35,39
408,2025-02-24 20:10:02,La República,Gerente General de Real Plaza no asume responsabilidad por la muerte de ocho personas.Una publicación de Diario El Popular,https://www.facebook.com/94604237016/posts/1082199230605726,Link,860,560,56,244
409,2025-02-24 20:28:50,El Cajamarquino,"HISTORIAS DE TRAGEDIA Y DE DOLORSeis vidas perdidas y familias destrozadas en busca de justicia El derrumbe del techo en el Real Plaza Trujillo no solo dejó 6 víctimas mortales, sino también familias devastadas que hoy claman justicia. Entre los fallecidos se encuentran un policía, su esposa e hija, una trabajadora de Ripley, un joven deportista y un adulto mayor. Jhon Percy Chávez Valeriano, policía de 36 años, falleció junto a su esposa, Daniela de la Cruz Ramos (26), y su pequeña hija de dos años. Minutos antes del colapso, Jhon había hablado con su hermana sin imaginar que sería su última conversación. Daniela estaba a punto de titularse como docente de Educación Inicial. Su madre, Julia Ramos, exige justicia: “Que esto no quede impune, que demuelan ese sitio”. Harumi Carbajal Velásquez, empleada de Ripley, perdió la vida tras quedar atrapada entre los escombros. Su pareja, aunque sobrevivió, sufrió la amputación de una pierna. Sus familiares denuncian que Harumi murió desangrada por una herida en el brazo derecho y acusan negligencia en su atención. Yekyll Iparraguirre Palomino, un joven deportista de Cajabamba, también falleció en el siniestro. Sus restos tardaron en ser rescatados debido a la magnitud del colapso. Su muerte ha causado gran conmoción en su comunidad, donde era muy querido. José Santa Maria Jara Arroyo, de 83 años, un adulto mayor quien sufrió politraumatismo severo tras el derrumbe en Real Plaza Trujillo. A pesar de recibir atención médica inmediata, su avanzada edad complicó su recuperación.El dolor y la indignación marcan el duelo de los familiares, quienes piden que la tragedia no quede impune y que se brinden respuestas con celeridad sobre lo ocurrido.",https://www.facebook.com/675989729209103/posts/1074822081353501,Other,349,306,23,20
